IntrogressionID	PGI	P3	Sub	GroupBySubspecies	GroupBySubcontinent
LR184	0.09313115341805525	WE	A	Landrace	LR_WA
LR184	0.04642833871503411	WE	B	Landrace	LR_WA
LR185	0.046971720314143796	AT	D	Landrace	LR_WA
LR185	0.07502118586249265	DE	A	Landrace	LR_WA
LR185	0.08724530803214019	DE	B	Landrace	LR_WA
LR185	0.09931119799604524	FT	A	Landrace	LR_WA
LR185	0.09558739232632261	FT	B	Landrace	LR_WA
LR185	0.0714181574901265	WE	A	Landrace	LR_WA
LR185	0.055227972467879305	WE	B	Landrace	LR_WA
LR186	0.05467448735204143	AT	D	Landrace	LR_WA
LR186	0.07396984907062332	DE	A	Landrace	LR_WA
LR186	0.09905942640387154	DE	B	Landrace	LR_WA
LR186	0.10580117769770563	FT	A	Landrace	LR_WA
LR186	0.09727528803763438	FT	B	Landrace	LR_WA
LR186	0.07736769239238107	WE	A	Landrace	LR_WA
LR186	0.050601173955511336	WE	B	Landrace	LR_WA
LR187	0.05735214546246065	AT	D	Landrace	LR_WA
LR187	0.08286640131533629	DE	A	Landrace	LR_WA
LR187	0.10552903123349551	DE	B	Landrace	LR_WA
LR187	0.08979427975728463	FT	A	Landrace	LR_WA
LR187	0.08333668378016268	FT	B	Landrace	LR_WA
LR187	0.08226271668803435	WE	A	Landrace	LR_WA
LR187	0.06122419486121696	WE	B	Landrace	LR_WA
LR188	0.05235992398868537	AT	D	Landrace	LR_WA
LR188	0.07733802337643018	DE	A	Landrace	LR_WA
LR188	0.09233635835821973	DE	B	Landrace	LR_WA
LR188	0.10006299979716665	FT	A	Landrace	LR_WA
LR188	0.09771831660075542	FT	B	Landrace	LR_WA
LR188	0.07110438688212434	WE	A	Landrace	LR_WA
LR188	0.05642511680558506	WE	B	Landrace	LR_WA
LR189	0.04717714805417663	AT	D	Landrace	LR_WA
LR189	0.06828607676674128	DE	A	Landrace	LR_WA
LR189	0.09800348384890364	DE	B	Landrace	LR_WA
LR189	0.12985170164323218	FT	A	Landrace	LR_WA
LR189	0.10476004559775222	FT	B	Landrace	LR_WA
LR189	0.06341381955640595	WE	A	Landrace	LR_WA
LR189	0.047882338914367786	WE	B	Landrace	LR_WA
LR190	0.06042031245642528	AT	D	Landrace	LR_WA
LR190	0.06854205568142904	DE	A	Landrace	LR_WA
LR190	0.09651039122027828	DE	B	Landrace	LR_WA
LR190	0.07169542250453755	FT	A	Landrace	LR_WA
LR190	0.08359045564070815	FT	B	Landrace	LR_WA
LR190	0.10108629979552851	WE	A	Landrace	LR_WA
LR190	0.06013864136527257	WE	B	Landrace	LR_WA
LR191	0.06183316588341972	AT	D	Landrace	LR_WA
LR191	0.0731470812526219	DE	A	Landrace	LR_WA
LR191	0.09568366119591942	DE	B	Landrace	LR_WA
LR191	0.07454539266788067	FT	A	Landrace	LR_WA
LR191	0.0952615772624947	FT	B	Landrace	LR_WA
LR191	0.09151021912284624	WE	A	Landrace	LR_WA
LR191	0.05594673787091797	WE	B	Landrace	LR_WA
LR192	0.05459827558182663	AT	D	Landrace	LR_WA
LR192	0.08184335528719473	DE	A	Landrace	LR_WA
LR192	0.1022538413295036	DE	B	Landrace	LR_WA
LR192	0.08312266865860052	FT	A	Landrace	LR_WA
LR192	0.07665119852250996	FT	B	Landrace	LR_WA
LR192	0.0837237636622724	WE	A	Landrace	LR_WA
LR192	0.05509046323413024	WE	B	Landrace	LR_WA
LR193	0.05673734071613066	AT	D	Landrace	LR_WA
LR193	0.08438246129554453	DE	A	Landrace	LR_WA
LR193	0.10449085976720242	DE	B	Landrace	LR_WA
LR193	0.08256781677617937	FT	A	Landrace	LR_WA
LR193	0.07637925692835427	FT	B	Landrace	LR_WA
LR193	0.08462584187071409	WE	A	Landrace	LR_WA
LR193	0.056264131526427494	WE	B	Landrace	LR_WA
LR194	0.023073952082878643	AT	D	Landrace	LR_WA
LR194	0.06282078864844962	DE	A	Landrace	LR_WA
LR194	0.06476431684997049	DE	B	Landrace	LR_WA
LR194	0.10653559711746242	FT	A	Landrace	LR_WA
LR194	0.08033549078722968	FT	B	Landrace	LR_WA
LR194	0.03335419004186648	WE	A	Landrace	LR_WA
LR194	0.029371541523714743	WE	B	Landrace	LR_WA
LR195	0.07076975918341412	AT	D	Landrace	LR_WA
LR195	0.08690240297327341	DE	A	Landrace	LR_WA
LR195	0.09851994627020685	DE	B	Landrace	LR_WA
LR195	0.07851471699886546	FT	A	Landrace	LR_WA
LR195	0.08270566775362954	FT	B	Landrace	LR_WA
LR195	0.07789911477981976	WE	A	Landrace	LR_WA
LR195	0.06035741016231592	WE	B	Landrace	LR_WA
LR196	0.05068714455819537	AT	D	Landrace	LR_WA
LR196	0.08455015982698388	DE	A	Landrace	LR_WA
LR196	0.10901549863192997	DE	B	Landrace	LR_WA
LR196	0.08784062942450976	FT	A	Landrace	LR_WA
LR196	0.07973999914200948	FT	B	Landrace	LR_WA
LR196	0.08060193191230733	WE	A	Landrace	LR_WA
LR196	0.05349439734873655	WE	B	Landrace	LR_WA
LR197	0.056260784725599575	AT	D	Landrace	LR_WA
LR197	0.07964266943091387	DE	A	Landrace	LR_WA
LR197	0.08733462654646168	DE	B	Landrace	LR_WA
LR197	0.08840274965838953	FT	A	Landrace	LR_WA
LR197	0.08572519147326431	FT	B	Landrace	LR_WA
LR197	0.06975133100902162	WE	A	Landrace	LR_WA
LR197	0.057668523847101506	WE	B	Landrace	LR_WA
LR198	0.059858768222206246	AT	D	Landrace	LR_WA
LR198	0.07126703004991233	DE	A	Landrace	LR_WA
LR198	0.0897072468748322	DE	B	Landrace	LR_WA
LR198	0.09347432265400069	FT	A	Landrace	LR_WA
LR198	0.0745363052026617	FT	B	Landrace	LR_WA
LR198	0.08638149356748846	WE	A	Landrace	LR_WA
LR198	0.06715038191268552	WE	B	Landrace	LR_WA
LR199	0.059431220478197884	AT	D	Landrace	LR_WA
LR199	0.09144715714148821	DE	A	Landrace	LR_WA
LR199	0.09283750359304041	DE	B	Landrace	LR_WA
LR199	0.08630886311373946	FT	A	Landrace	LR_WA
LR199	0.07881298781675321	FT	B	Landrace	LR_WA
LR199	0.0672870514811818	WE	A	Landrace	LR_WA
LR199	0.06478113811350664	WE	B	Landrace	LR_WA
LR200	0.05034565990488512	AT	D	Landrace	LR_WA
LR200	0.07480868974703013	DE	A	Landrace	LR_WA
LR200	0.08559429896189495	DE	B	Landrace	LR_WA
LR200	0.08259657553252094	FT	A	Landrace	LR_WA
LR200	0.08228198901086929	FT	B	Landrace	LR_WA
LR200	0.08261301085810978	WE	A	Landrace	LR_WA
LR200	0.0570360997363423	WE	B	Landrace	LR_WA
LR201	0.055286236178828295	AT	D	Landrace	LR_WA
LR201	0.08466773599844366	DE	A	Landrace	LR_WA
LR201	0.10735069574067438	DE	B	Landrace	LR_WA
LR201	0.0843762190280744	FT	A	Landrace	LR_WA
LR201	0.07800380463568334	FT	B	Landrace	LR_WA
LR201	0.08364160302262127	WE	A	Landrace	LR_WA
LR201	0.05558139500094609	WE	B	Landrace	LR_WA
LR202	0.054698807107131334	AT	D	Landrace	LR_WA
LR202	0.08229641285895269	DE	A	Landrace	LR_WA
LR202	0.10931278377820343	DE	B	Landrace	LR_WA
LR202	0.10800664133913924	FT	A	Landrace	LR_WA
LR202	0.07678347098246502	FT	B	Landrace	LR_WA
LR202	0.055448800024265235	WE	A	Landrace	LR_WA
LR202	0.054886046106571655	WE	B	Landrace	LR_WA
LR203	0.07500097638273544	AT	D	Landrace	LR_WA
LR203	0.08645850854625489	DE	A	Landrace	LR_WA
LR203	0.10151287241042982	DE	B	Landrace	LR_WA
LR203	0.08078008346553407	FT	A	Landrace	LR_WA
LR203	0.08420735191252457	FT	B	Landrace	LR_WA
LR203	0.07871656252624715	WE	A	Landrace	LR_WA
LR203	0.05893472633816518	WE	B	Landrace	LR_WA
LR204	0.05371575109198148	AT	D	Landrace	LR_WA
LR204	0.06565689877275914	DE	A	Landrace	LR_WA
LR204	0.09287843643462412	DE	B	Landrace	LR_WA
LR204	0.06901132786758314	FT	A	Landrace	LR_WA
LR204	0.0778530836397086	FT	B	Landrace	LR_WA
LR204	0.09666124504673611	WE	A	Landrace	LR_WA
LR204	0.0607318031241167	WE	B	Landrace	LR_WA
LR205	0.0596082796499277	AT	D	Landrace	LR_WA
LR205	0.07045894075478758	DE	A	Landrace	LR_WA
LR205	0.09523995632925404	DE	B	Landrace	LR_WA
LR205	0.06893537794844397	FT	A	Landrace	LR_WA
LR205	0.08120427820577707	FT	B	Landrace	LR_WA
LR205	0.09887735090385852	WE	A	Landrace	LR_WA
LR205	0.06052707675523672	WE	B	Landrace	LR_WA
LR206	0.05684109576540852	AT	D	Landrace	LR_WA
LR206	0.06645665663076954	DE	A	Landrace	LR_WA
LR206	0.0892392159054455	DE	B	Landrace	LR_WA
LR206	0.06484152893694119	FT	A	Landrace	LR_WA
LR206	0.07742916033792897	FT	B	Landrace	LR_WA
LR206	0.10774520784254338	WE	A	Landrace	LR_WA
LR206	0.06618387068812197	WE	B	Landrace	LR_WA
LR207	0.052530030853307215	AT	D	Landrace	LR_WA
LR207	0.07204525027186538	DE	A	Landrace	LR_WA
LR207	0.07452204370383787	DE	B	Landrace	LR_WA
LR207	0.0708967076775479	FT	A	Landrace	LR_WA
LR207	0.07101820754585425	FT	B	Landrace	LR_WA
LR207	0.07736373924608798	WE	A	Landrace	LR_WA
LR207	0.048263819105201576	WE	B	Landrace	LR_WA
LR208	0.05585509022951253	AT	D	Landrace	LR_WA
LR208	0.09410911767390069	DE	A	Landrace	LR_WA
LR208	0.09069317126692208	DE	B	Landrace	LR_WA
LR208	0.06895050977342691	FT	A	Landrace	LR_WA
LR208	0.0876049934341362	FT	B	Landrace	LR_WA
LR208	0.07270250226687196	WE	A	Landrace	LR_WA
LR208	0.059069250203890825	WE	B	Landrace	LR_WA
LR209	0.05345972934467047	AT	D	Landrace	LR_WA
LR209	0.0733932412875763	DE	A	Landrace	LR_WA
LR209	0.08072219174092495	DE	B	Landrace	LR_WA
LR209	0.0698808732035328	FT	A	Landrace	LR_WA
LR209	0.07220332306791033	FT	B	Landrace	LR_WA
LR209	0.07868175049020384	WE	A	Landrace	LR_WA
LR209	0.04475662884716357	WE	B	Landrace	LR_WA
LR210	0.04767999975749251	AT	D	Landrace	LR_WA
LR210	0.0783012288615803	DE	A	Landrace	LR_WA
LR210	0.12214408182023538	DE	B	Landrace	LR_WA
LR210	0.1115233701945233	FT	A	Landrace	LR_WA
LR210	0.08905060426207193	FT	B	Landrace	LR_WA
LR210	0.06614951706974899	WE	A	Landrace	LR_WA
LR210	0.05342751057095925	WE	B	Landrace	LR_WA
LR211	0.06161250131356613	AT	D	Landrace	LR_WA
LR211	0.07415890167707198	DE	A	Landrace	LR_WA
LR211	0.09053756969720751	DE	B	Landrace	LR_WA
LR211	0.07378049358077607	FT	A	Landrace	LR_WA
LR211	0.08545845287450116	FT	B	Landrace	LR_WA
LR211	0.08201639500216175	WE	A	Landrace	LR_WA
LR211	0.05786283589574222	WE	B	Landrace	LR_WA
LR212	0.052342936406713	AT	D	Landrace	NA
LR212	0.06765562603117621	DE	A	Landrace	NA
LR212	0.09354755423785238	DE	B	Landrace	NA
LR212	0.09595525403684799	FT	A	Landrace	NA
LR212	0.0838571121851538	FT	B	Landrace	NA
LR212	0.06969071989086503	WE	A	Landrace	NA
LR212	0.049136641717640255	WE	B	Landrace	NA
LR213	0.04323738449748846	AT	D	Landrace	NA
LR213	0.04215899154708315	DE	A	Landrace	NA
LR213	0.06468662394497507	DE	B	Landrace	NA
LR213	0.06374920089301159	FT	A	Landrace	NA
LR213	0.07503181326735067	FT	B	Landrace	NA
LR213	0.03757470639289149	WE	A	Landrace	NA
LR213	0.040567209826590726	WE	B	Landrace	NA
LR214	0.04712776591201936	AT	D	Landrace	NA
LR214	0.12552992164809526	DE	A	Landrace	NA
LR214	0.10616548758719295	DE	B	Landrace	NA
LR214	0.07459027847783957	FT	A	Landrace	NA
LR214	0.08227008391710926	FT	B	Landrace	NA
LR214	0.06457170618115442	WE	A	Landrace	NA
LR214	0.05450064522261345	WE	B	Landrace	NA
LR215	0.051456670823283326	AT	D	Landrace	NA
LR215	0.10529255412390794	DE	A	Landrace	NA
LR215	0.09538417402066937	DE	B	Landrace	NA
LR215	0.08973439910245004	FT	A	Landrace	NA
LR215	0.08283440238554896	FT	B	Landrace	NA
LR215	0.058879988965293215	WE	A	Landrace	NA
LR215	0.048683038814231853	WE	B	Landrace	NA
LR216	0.052720577581742374	AT	D	Landrace	NA
LR216	0.06857674769800579	DE	A	Landrace	NA
LR216	0.08284606697079085	DE	B	Landrace	NA
LR216	0.095910613672773	FT	A	Landrace	NA
LR216	0.08839223595008924	FT	B	Landrace	NA
LR216	0.04870762866176441	WE	A	Landrace	NA
LR216	0.04975609054713421	WE	B	Landrace	NA
LR217	0.04678755680577925	AT	D	Landrace	NA
LR217	0.1029463999843303	DE	A	Landrace	NA
LR217	0.09536093104414578	DE	B	Landrace	NA
LR217	0.07956440106345108	FT	A	Landrace	NA
LR217	0.08425805179183447	FT	B	Landrace	NA
LR217	0.0536222910127551	WE	A	Landrace	NA
LR217	0.049975671460215726	WE	B	Landrace	NA
LR218	0.05363482367249641	AT	D	Landrace	NA
LR218	0.06431271332436174	DE	A	Landrace	NA
LR218	0.07769203526563592	DE	B	Landrace	NA
LR218	0.09734479322556669	FT	A	Landrace	NA
LR218	0.09085311265218074	FT	B	Landrace	NA
LR218	0.04710724474087689	WE	A	Landrace	NA
LR218	0.047447432069636454	WE	B	Landrace	NA
LR219	0.0506526894087757	AT	D	Landrace	NA
LR219	0.07998893727269334	DE	A	Landrace	NA
LR219	0.08930260226993707	DE	B	Landrace	NA
LR219	0.1050938057861532	FT	A	Landrace	NA
LR219	0.10304859452011148	FT	B	Landrace	NA
LR219	0.05493870535560045	WE	A	Landrace	NA
LR219	0.049177877822854564	WE	B	Landrace	NA
LR220	0.048511195118985745	AT	D	Landrace	NA
LR220	0.0709640958833323	DE	A	Landrace	NA
LR220	0.0717912944049715	DE	B	Landrace	NA
LR220	0.09765995351913336	FT	A	Landrace	NA
LR220	0.08143352838018003	FT	B	Landrace	NA
LR220	0.051996148894472	WE	A	Landrace	NA
LR220	0.043060395122413525	WE	B	Landrace	NA
LR221	0.056075197997685754	AT	D	Landrace	NA
LR221	0.056691557335874825	DE	A	Landrace	NA
LR221	0.07197211476001716	DE	B	Landrace	NA
LR221	0.09690681190370294	FT	A	Landrace	NA
LR221	0.10715282067133393	FT	B	Landrace	NA
LR221	0.043085511954262336	WE	A	Landrace	NA
LR221	0.043104161076331055	WE	B	Landrace	NA
LR222	0.061274388466882886	AT	D	Landrace	NA
LR222	0.06642517094100298	DE	A	Landrace	NA
LR222	0.07605766835647507	DE	B	Landrace	NA
LR222	0.08773140086764533	FT	A	Landrace	NA
LR222	0.1082930388477861	FT	B	Landrace	NA
LR222	0.0685116237679713	WE	A	Landrace	NA
LR222	0.04730558182090716	WE	B	Landrace	NA
LR223	0.04151638650114921	AT	D	Landrace	NA
LR223	0.06146577821148339	DE	A	Landrace	NA
LR223	0.0730393844076772	DE	B	Landrace	NA
LR223	0.09079073625926862	FT	A	Landrace	NA
LR223	0.10613607560918631	FT	B	Landrace	NA
LR223	0.05317487981253811	WE	A	Landrace	NA
LR223	0.04494582100974848	WE	B	Landrace	NA
LR224	0.06014476040012212	AT	D	Landrace	NA
LR224	0.0510325213352268	DE	A	Landrace	NA
LR224	0.07000365564257793	DE	B	Landrace	NA
LR224	0.0771706338598477	FT	A	Landrace	NA
LR224	0.08596001437254067	FT	B	Landrace	NA
LR224	0.07022801484765588	WE	A	Landrace	NA
LR224	0.04852143729878046	WE	B	Landrace	NA
LR225	0.05726603499479074	AT	D	Landrace	NA
LR225	0.05887387633795878	DE	A	Landrace	NA
LR225	0.07089191710921013	DE	B	Landrace	NA
LR225	0.08520240079581325	FT	A	Landrace	NA
LR225	0.08122959348609031	FT	B	Landrace	NA
LR225	0.058180557593899986	WE	A	Landrace	NA
LR225	0.0459583415106658	WE	B	Landrace	NA
LR226	0.054437665141734294	AT	D	Landrace	NA
LR226	0.0741069045825574	DE	A	Landrace	NA
LR226	0.08041071258267167	DE	B	Landrace	NA
LR226	0.08936687896277054	FT	A	Landrace	NA
LR226	0.09732584627078565	FT	B	Landrace	NA
LR226	0.052215021918084345	WE	A	Landrace	NA
LR226	0.03803153438198849	WE	B	Landrace	NA
LR227	0.056955023075665905	AT	D	Landrace	NA
LR227	0.07206336010024258	DE	A	Landrace	NA
LR227	0.08548777489033434	DE	B	Landrace	NA
LR227	0.08362849097479155	FT	A	Landrace	NA
LR227	0.09410160412933724	FT	B	Landrace	NA
LR227	0.05065798345609445	WE	A	Landrace	NA
LR227	0.04766519968340199	WE	B	Landrace	NA
LR228	0.05786082696501229	AT	D	Landrace	NA
LR228	0.07221186005553296	DE	A	Landrace	NA
LR228	0.07821160058197804	DE	B	Landrace	NA
LR228	0.08480290954815677	FT	A	Landrace	NA
LR228	0.1001069723253603	FT	B	Landrace	NA
LR228	0.05012872098686203	WE	A	Landrace	NA
LR228	0.040740284086808215	WE	B	Landrace	NA
LR229	0.03988865174419556	AT	D	Landrace	NA
LR229	0.06499960378250084	DE	A	Landrace	NA
LR229	0.07977897709850845	DE	B	Landrace	NA
LR229	0.09885633377580359	FT	A	Landrace	NA
LR229	0.0901803209024587	FT	B	Landrace	NA
LR229	0.04690335260736354	WE	A	Landrace	NA
LR229	0.03936176701387112	WE	B	Landrace	NA
LR230	0.06435723588134716	AT	D	Landrace	NA
LR230	0.07291211307191284	DE	A	Landrace	NA
LR230	0.07620680863094945	DE	B	Landrace	NA
LR230	0.0772107210710177	FT	A	Landrace	NA
LR230	0.0793743785432321	FT	B	Landrace	NA
LR230	0.05969631304504223	WE	A	Landrace	NA
LR230	0.05501653934987697	WE	B	Landrace	NA
LR231	0.044305938436454834	AT	D	Landrace	OtherHexaploid
LR231	0.05164169044531407	DE	A	Landrace	OtherHexaploid
LR231	0.07990092488515593	DE	B	Landrace	OtherHexaploid
LR231	0.08049000613990369	FT	A	Landrace	OtherHexaploid
LR231	0.09637266787878997	FT	B	Landrace	OtherHexaploid
LR231	0.033638937313258795	WE	A	Landrace	OtherHexaploid
LR231	0.047130984300068506	WE	B	Landrace	OtherHexaploid
LR232	0.05401994896049743	AT	D	Landrace	OtherHexaploid
LR232	0.07278293359133793	DE	A	Landrace	OtherHexaploid
LR232	0.08462907657690309	DE	B	Landrace	OtherHexaploid
LR232	0.07186835770264544	FT	A	Landrace	OtherHexaploid
LR232	0.07243910661158229	FT	B	Landrace	OtherHexaploid
LR232	0.07441457745528796	WE	A	Landrace	OtherHexaploid
LR232	0.05139242432899445	WE	B	Landrace	OtherHexaploid
LR233	0.04017142226092781	AT	D	Landrace	OtherHexaploid
LR233	0.062273544008207685	DE	A	Landrace	OtherHexaploid
LR233	0.08844292791336844	DE	B	Landrace	OtherHexaploid
LR233	0.10859791764347528	FT	A	Landrace	OtherHexaploid
LR233	0.10437597724079692	FT	B	Landrace	OtherHexaploid
LR233	0.05543149534079591	WE	A	Landrace	OtherHexaploid
LR233	0.042172935305136224	WE	B	Landrace	OtherHexaploid
